id,startup_id,document_type,document_name,file_path,file_size_kb,uploaded_by,status,verified_at,created_at,updated_at
147,47,Term Sheet,snackbox-india-term-sheet.pdf,documents/startups/47/term-sheet-2682.pdf,2090,1,Pending,2023-06-08 06:00:48,2023-07-15 08:36:44,2024-10-17 12:32:20
148,47,Business Plan,snackbox-india-business-plan.pdf,documents/startups/47/business-plan-5871.pdf,2357,1,Pending,,2020-12-22 23:03:56,2024-05-09 02:02:34
149,48,Pitch Deck,appsuite-now-pitch-deck.pdf,documents/startups/48/pitch-deck-6772.pdf,3162,1,Rejected,2022-11-13 17:18:49,2022-10-26 16:45:07,2023-12-28 19:03:53
150,48,Business Plan,appsuite-now-business-plan.pdf,documents/startups/48/business-plan-2030.pdf,4790,1,Rejected,2022-12-20 02:16:10,2022-03-24 09:33:17,2024-12-09 14:44:48
151,48,Business Plan,appsuite-now-business-plan.pdf,documents/startups/48/business-plan-5282.pdf,596,1,Pending,,2021-07-09 03:53:03,2024-06-03 20:33:41
152,49,Term Sheet,creditai-solutions-term-sheet.pdf,documents/startups/49/term-sheet-4645.pdf,2561,1,Approved,2023-09-29 11:11:16,2021-05-12 09:43:43,2023-11-19 04:19:14
153,49,Business Plan,creditai-solutions-business-plan.pdf,documents/startups/49/business-plan-9359.pdf,90,1,Approved,2022-04-23 17:13:34,2022-08-04 18:30:48,2023-01-09 01:51:17
154,49,DPIIT Certificate,creditai-solutions-dpiit-certificate.pdf,documents/startups/49/dpiit-certificate-9903.pdf,2778,1,Pending,,2022-09-02 11:29:22,2023-03-13 09:52:43
155,49,Business Plan,creditai-solutions-business-plan.pdf,documents/startups/49/business-plan-7055.pdf,2317,1,Approved,2024-12-26 04:12:06,2023-07-29 09:49:23,2024-04-01 13:07:07
156,50,Pitch Deck,biocore-byte-pitch-deck.pdf,documents/startups/50/pitch-deck-4052.pdf,2957,1,Approved,,2021-07-25 17:19:54,2023-03-30 07:54:47
157,51,Business Plan,cloudserve-ai-business-plan.pdf,documents/startups/51/business-plan-8414.pdf,562,1,Rejected,2023-04-26 05:58:34,2024-04-21 11:32:25,2023-10-07 05:31:55
158,51,Incorporation Certificate,cloudserve-ai-incorporation-certificate.pdf,documents/startups/51/incorporation-certificate-6370.pdf,3714,1,Approved,2023-05-10 19:56:18,2021-03-26 12:25:58,2023-11-22 03:05:58
159,52,Pitch Deck,neuralhub-tech-pitch-deck.pdf,documents/startups/52/pitch-deck-8726.pdf,2553,1,Pending,,2022-12-16 15:18:01,2024-02-14 04:06:22
160,52,Pitch Deck,neuralhub-tech-pitch-deck.pdf,documents/startups/52/pitch-deck-9157.pdf,2052,1,Approved,2024-01-12 10:25:36,2021-11-15 09:23:28,2023-04-12 15:23:10
161,53,Incorporation Certificate,cropbot-labs-incorporation-certificate.pdf,documents/startups/53/incorporation-certificate-5456.pdf,1337,1,Approved,2024-10-25 05:56:59,2022-10-01 07:02:29,2023-06-05 04:45:02
162,53,Audited Report,cropbot-labs-audited-report.pdf,documents/startups/53/audited-report-1315.pdf,2973,1,Approved,2022-01-12 22:09:27,2024-06-19 07:18:40,2024-09-22 12:52:02
163,53,Audited Report,cropbot-labs-audited-report.pdf,documents/startups/53/audited-report-1368.pdf,4297,1,Approved,2023-09-02 20:05:10,2020-06-26 01:49:53,2023-08-19 03:20:20
164,53,Financial Statement,cropbot-labs-financial-statement.pdf,documents/startups/53/financial-statement-4107.pdf,954,1,Approved,2022-03-25 16:12:03,2020-11-28 05:13:28,2024-12-05 15:38:26
165,54,IP Filing,tutorai-byte-ip-filing.pdf,documents/startups/54/ip-filing-4318.pdf,807,1,Approved,2022-09-16 07:43:28,2024-05-23 03:31:53,2023-02-18 07:23:18
166,54,Term Sheet,tutorai-byte-term-sheet.pdf,documents/startups/54/term-sheet-1109.pdf,4002,1,Rejected,2023-04-26 03:39:25,2024-06-20 08:03:30,2024-01-28 00:04:20
167,54,DPIIT Certificate,tutorai-byte-dpiit-certificate.pdf,documents/startups/54/dpiit-certificate-1371.pdf,2557,1,Rejected,2023-01-07 16:26:37,2020-06-27 08:07:13,2023-05-19 22:43:55
168,55,DPIIT Certificate,skillup-byte-dpiit-certificate.pdf,documents/startups/55/dpiit-certificate-5981.pdf,2059,1,Approved,2023-01-20 01:57:12,2020-09-22 06:48:52,2023-04-16 03:03:39
169,55,Financial Statement,skillup-byte-financial-statement.pdf,documents/startups/55/financial-statement-9346.pdf,3911,1,Rejected,2023-01-06 22:36:59,2022-01-13 12:59:20,2024-12-05 12:12:23
170,55,MOU,skillup-byte-mou.pdf,documents/startups/55/mou-8989.pdf,1293,1,Pending,2023-01-11 21:12:57,2022-05-15 16:37:54,2023-07-07 19:30:41
171,55,GST Certificate,skillup-byte-gst-certificate.pdf,documents/startups/55/gst-certificate-8057.pdf,4834,1,Rejected,2024-09-24 23:04:40,2021-07-31 20:38:16,2024-09-11 14:17:48
172,56,MOU,cropbot-ventures-mou.pdf,documents/startups/56/mou-3697.pdf,2091,1,Approved,2022-02-19 02:31:39,2024-10-10 09:15:16,2023-08-19 06:31:34
173,56,DPIIT Certificate,cropbot-ventures-dpiit-certificate.pdf,documents/startups/56/dpiit-certificate-5387.pdf,4432,1,Approved,2022-10-22 19:49:52,2024-01-19 06:06:46,2023-05-31 04:32:48
174,56,Business Plan,cropbot-ventures-business-plan.pdf,documents/startups/56/business-plan-4485.pdf,2627,1,Pending,2023-06-05 23:50:43,2020-11-21 11:26:15,2023-11-06 09:12:49
175,56,Incorporation Certificate,cropbot-ventures-incorporation-certificate.pdf,documents/startups/56/incorporation-certificate-4014.pdf,1030,1,Rejected,,2020-05-03 14:37:12,2024-08-17 21:50:24
176,57,DPIIT Certificate,climacare-now-dpiit-certificate.pdf,documents/startups/57/dpiit-certificate-7473.pdf,4511,1,Rejected,2022-02-11 00:55:44,2022-09-12 12:11:21,2024-08-13 19:58:49
177,57,Business Plan,climacare-now-business-plan.pdf,documents/startups/57/business-plan-3937.pdf,935,1,Rejected,,2020-06-12 22:18:10,2024-01-01 02:38:18
178,57,Term Sheet,climacare-now-term-sheet.pdf,documents/startups/57/term-sheet-7749.pdf,4091,1,Approved,2023-03-14 12:13:54,2024-12-20 06:15:05,2024-09-01 22:43:15
179,57,Financial Statement,climacare-now-financial-statement.pdf,documents/startups/57/financial-statement-4930.pdf,4482,1,Approved,2022-02-27 19:46:12,2022-09-22 07:49:08,2024-07-19 05:54:03
180,57,Incorporation Certificate,climacare-now-incorporation-certificate.pdf,documents/startups/57/incorporation-certificate-6206.pdf,2920,1,Approved,2022-12-09 00:53:07,2024-01-11 16:26:02,2023-09-02 20:09:07
181,58,IP Filing,firewall-now-ip-filing.pdf,documents/startups/58/ip-filing-7576.pdf,2662,1,Approved,2024-12-22 22:55:25,2023-04-30 01:44:25,2023-12-16 05:10:30
182,58,Pitch Deck,firewall-now-pitch-deck.pdf,documents/startups/58/pitch-deck-1933.pdf,2536,1,Rejected,2022-06-06 09:05:09,2020-05-15 08:59:23,2023-12-09 13:26:18
183,58,IP Filing,firewall-now-ip-filing.pdf,documents/startups/58/ip-filing-6948.pdf,3946,1,Pending,,2023-02-10 00:53:23,2023-01-19 21:32:02
184,59,GST Certificate,dronebot-ventures-gst-certificate.pdf,documents/startups/59/gst-certificate-9779.pdf,2990,1,Pending,2023-01-09 06:05:20,2023-01-08 18:38:33,2023-07-18 21:08:09
185,59,IP Filing,dronebot-ventures-ip-filing.pdf,documents/startups/59/ip-filing-3675.pdf,4560,1,Rejected,2024-03-10 13:25:04,2022-04-29 00:04:54,2023-02-02 14:39:19
186,59,GST Certificate,dronebot-ventures-gst-certificate.pdf,documents/startups/59/gst-certificate-1152.pdf,4514,1,Approved,2022-07-02 11:57:30,2023-06-13 23:22:25,2023-03-07 18:55:20
187,60,Pitch Deck,pharmabio-byte-pitch-deck.pdf,documents/startups/60/pitch-deck-2759.pdf,4001,1,Rejected,,2020-01-11 04:45:24,2024-12-09 12:42:49
188,60,Audited Report,pharmabio-byte-audited-report.pdf,documents/startups/60/audited-report-7624.pdf,2613,1,Pending,2023-11-02 06:54:32,2020-03-19 10:12:54,2023-07-27 08:13:09
189,60,Business Plan,pharmabio-byte-business-plan.pdf,documents/startups/60/business-plan-6529.pdf,4185,1,Pending,2024-11-02 17:07:59,2024-08-01 11:00:49,2024-10-09 17:32:22
190,60,DPIIT Certificate,pharmabio-byte-dpiit-certificate.pdf,documents/startups/60/dpiit-certificate-1770.pdf,1414,1,Rejected,2022-04-19 15:28:26,2021-12-26 17:08:58,2024-06-30 01:41:29
191,61,Audited Report,robosys-box-audited-report.pdf,documents/startups/61/audited-report-4955.pdf,3099,1,Approved,2022-10-17 16:59:02,2024-01-14 10:53:33,2024-06-23 13:36:06
192,61,GST Certificate,robosys-box-gst-certificate.pdf,documents/startups/61/gst-certificate-1525.pdf,1626,1,Rejected,2023-04-28 15:05:46,2024-10-06 05:34:15,2024-05-19 19:02:02
193,62,Pitch Deck,lendeasy-pro-pitch-deck.pdf,documents/startups/62/pitch-deck-9021.pdf,1594,1,Pending,2023-04-01 10:44:34,2024-04-14 18:18:57,2023-09-14 21:05:16
194,63,Audited Report,metroride-tech-audited-report.pdf,documents/startups/63/audited-report-3524.pdf,2805,1,Rejected,,2021-07-21 22:06:37,2023-05-24 04:52:32
195,63,MOU,metroride-tech-mou.pdf,documents/startups/63/mou-3333.pdf,4519,1,Approved,2022-12-25 15:59:17,2024-02-07 22:38:51,2023-09-26 01:26:45
196,64,Business Plan,biosynth-solutions-business-plan.pdf,documents/startups/64/business-plan-8349.pdf,4335,1,Approved,2022-04-01 07:39:12,2024-06-04 19:24:45,2024-07-23 15:46:26
197,65,Incorporation Certificate,biolab-labs-incorporation-certificate.pdf,documents/startups/65/incorporation-certificate-3856.pdf,1249,1,Approved,,2020-10-11 05:02:13,2024-10-14 01:29:58
198,65,GST Certificate,biolab-labs-gst-certificate.pdf,documents/startups/65/gst-certificate-1381.pdf,3025,1,Approved,,2022-05-16 13:02:30,2024-08-01 01:11:39
199,65,Term Sheet,biolab-labs-term-sheet.pdf,documents/startups/65/term-sheet-1668.pdf,3825,1,Approved,,2024-02-15 21:05:25,2023-01-26 09:50:45
200,65,MOU,biolab-labs-mou.pdf,documents/startups/65/mou-1634.pdf,1068,1,Rejected,2024-05-06 10:03:02,2021-04-16 19:36:54,2023-03-09 11:24:34
201,66,IP Filing,ecobalance-plus-ip-filing.pdf,documents/startups/66/ip-filing-4370.pdf,2334,1,Approved,2022-08-31 06:20:41,2020-08-10 06:37:22,2024-12-21 19:09:53
202,66,Audited Report,ecobalance-plus-audited-report.pdf,documents/startups/66/audited-report-5256.pdf,3189,1,Approved,2022-01-10 04:27:33,2022-10-28 22:13:28,2023-04-06 11:30:50
203,67,IP Filing,netsec-plus-ip-filing.pdf,documents/startups/67/ip-filing-1350.pdf,3363,1,Pending,2023-09-03 15:07:07,2020-10-20 07:21:06,2024-04-20 07:21:36
204,68,Audited Report,chargepod-solutions-audited-report.pdf,documents/startups/68/audited-report-3531.pdf,2593,1,Rejected,2024-07-23 12:41:57,2021-01-24 02:46:12,2023-03-21 01:34:23
205,68,GST Certificate,chargepod-solutions-gst-certificate.pdf,documents/startups/68/gst-certificate-8064.pdf,432,1,Rejected,2024-10-07 12:22:18,2023-09-14 20:39:19,2023-03-12 14:30:28
206,68,GST Certificate,chargepod-solutions-gst-certificate.pdf,documents/startups/68/gst-certificate-9811.pdf,1191,1,Approved,2024-12-30 13:17:29,2020-04-03 05:27:01,2023-03-28 13:35:02
207,69,Audited Report,finflow-box-audited-report.pdf,documents/startups/69/audited-report-5357.pdf,1680,1,Rejected,2023-08-13 22:24:35,2020-05-03 11:18:48,2024-10-25 21:25:14
208,69,GST Certificate,finflow-box-gst-certificate.pdf,documents/startups/69/gst-certificate-5484.pdf,750,1,Pending,,2021-01-25 21:33:27,2023-09-05 15:29:10
209,69,GST Certificate,finflow-box-gst-certificate.pdf,documents/startups/69/gst-certificate-4553.pdf,4918,1,Rejected,,2021-09-15 13:54:39,2024-03-11 16:22:04
210,70,Business Plan,nanotech-ai-business-plan.pdf,documents/startups/70/business-plan-8962.pdf,1903,1,Approved,2024-05-31 18:54:41,2024-06-12 08:42:14,2024-10-27 16:12:31
211,70,IP Filing,nanotech-ai-ip-filing.pdf,documents/startups/70/ip-filing-1680.pdf,1332,1,Approved,,2024-04-05 17:54:17,2024-12-22 01:42:56
212,71,Financial Statement,firewall-ventures-financial-statement.pdf,documents/startups/71/financial-statement-6894.pdf,1831,1,Approved,2023-10-18 14:26:32,2022-12-27 23:52:54,2023-09-11 06:20:05
213,72,Business Plan,chargeup-byte-business-plan.pdf,documents/startups/72/business-plan-1631.pdf,4138,1,Pending,2024-03-15 14:12:50,2022-08-08 16:34:58,2024-02-24 22:45:34
214,72,Business Plan,chargeup-byte-business-plan.pdf,documents/startups/72/business-plan-8393.pdf,915,1,Approved,2023-01-31 05:00:38,2023-08-30 04:14:49,2023-07-09 22:26:31
215,72,Audited Report,chargeup-byte-audited-report.pdf,documents/startups/72/audited-report-3845.pdf,1374,1,Approved,2022-10-31 07:10:13,2024-10-04 05:54:36,2024-10-12 00:29:21
216,72,Business Plan,chargeup-byte-business-plan.pdf,documents/startups/72/business-plan-9669.pdf,1008,1,Rejected,2023-12-27 10:55:30,2022-07-01 09:55:16,2024-03-28 12:44:38
217,73,Incorporation Certificate,farmbyte-hub-incorporation-certificate.pdf,documents/startups/73/incorporation-certificate-1622.pdf,895,1,Rejected,,2020-06-04 00:39:41,2024-07-04 07:46:03
218,73,MOU,farmbyte-hub-mou.pdf,documents/startups/73/mou-3346.pdf,2422,1,Approved,2023-09-23 19:25:34,2022-09-21 20:47:03,2024-06-18 18:14:27
219,73,Incorporation Certificate,farmbyte-hub-incorporation-certificate.pdf,documents/startups/73/incorporation-certificate-7450.pdf,1076,1,Pending,2022-04-20 01:47:11,2022-04-07 02:27:27,2024-08-07 11:13:48
220,73,IP Filing,farmbyte-hub-ip-filing.pdf,documents/startups/73/ip-filing-4616.pdf,1528,1,Approved,,2022-03-08 21:16:25,2023-01-25 00:51:05
221,74,GST Certificate,deepsight-india-gst-certificate.pdf,documents/startups/74/gst-certificate-2928.pdf,3313,1,Approved,2024-03-04 10:32:52,2021-04-12 01:37:32,2023-08-18 13:26:41
222,74,IP Filing,deepsight-india-ip-filing.pdf,documents/startups/74/ip-filing-2522.pdf,3450,1,Approved,2024-03-09 11:25:30,2024-11-20 07:34:49,2023-12-26 14:23:04
223,74,Audited Report,deepsight-india-audited-report.pdf,documents/startups/74/audited-report-2463.pdf,2379,1,Pending,,2020-05-23 08:47:42,2024-08-26 03:41:46
224,75,MOU,platformx-now-mou.pdf,documents/startups/75/mou-1352.pdf,2699,1,Rejected,2023-08-04 01:03:57,2021-07-03 23:18:16,2023-04-18 17:07:50
225,76,Business Plan,tastebox-labs-business-plan.pdf,documents/startups/76/business-plan-4771.pdf,2863,1,Rejected,2024-08-21 20:02:03,2024-05-27 12:20:32,2024-03-09 22:32:43
226,76,MOU,tastebox-labs-mou.pdf,documents/startups/76/mou-3959.pdf,1777,1,Approved,2022-02-04 12:12:34,2020-02-23 15:51:25,2024-08-22 13:39:59
227,76,Audited Report,tastebox-labs-audited-report.pdf,documents/startups/76/audited-report-3549.pdf,4945,1,Approved,2023-05-06 21:40:49,2023-02-20 21:57:19,2023-06-08 16:09:15
228,76,MOU,tastebox-labs-mou.pdf,documents/startups/76/mou-7981.pdf,1951,1,Approved,2023-05-03 17:32:54,2024-03-13 16:40:32,2024-03-28 00:20:08
229,77,Business Plan,metroride-now-business-plan.pdf,documents/startups/77/business-plan-9236.pdf,1681,1,Pending,2023-06-27 16:52:41,2024-07-07 12:25:54,2024-08-08 03:18:50
230,77,Pitch Deck,metroride-now-pitch-deck.pdf,documents/startups/77/pitch-deck-6137.pdf,2745,1,Pending,2023-10-20 11:43:38,2023-04-14 04:50:44,2024-06-17 10:43:15
231,77,Financial Statement,metroride-now-financial-statement.pdf,documents/startups/77/financial-statement-9129.pdf,3336,1,Approved,2022-10-19 08:01:35,2021-04-11 08:06:22,2024-06-07 22:21:35
232,77,Financial Statement,metroride-now-financial-statement.pdf,documents/startups/77/financial-statement-4125.pdf,3249,1,Approved,2024-01-26 21:40:12,2022-06-22 23:32:10,2024-08-10 03:57:20
233,78,GST Certificate,mediscan-ai-gst-certificate.pdf,documents/startups/78/gst-certificate-1270.pdf,3861,1,Approved,,2022-10-28 11:18:31,2023-10-04 04:36:02
234,78,GST Certificate,mediscan-ai-gst-certificate.pdf,documents/startups/78/gst-certificate-8811.pdf,4347,1,Approved,2023-06-26 04:48:39,2024-10-03 10:58:11,2023-10-18 19:26:51
235,78,Audited Report,mediscan-ai-audited-report.pdf,documents/startups/78/audited-report-3645.pdf,3129,1,Approved,,2023-07-15 03:53:11,2023-07-18 17:00:21
236,78,DPIIT Certificate,mediscan-ai-dpiit-certificate.pdf,documents/startups/78/dpiit-certificate-9478.pdf,2092,1,Approved,,2020-12-06 11:33:48,2024-12-01 11:44:48
237,78,Financial Statement,mediscan-ai-financial-statement.pdf,documents/startups/78/financial-statement-7492.pdf,4181,1,Approved,,2023-06-20 01:46:13,2024-11-02 11:51:54
238,79,Financial Statement,fleetedge-ventures-financial-statement.pdf,documents/startups/79/financial-statement-8311.pdf,3017,1,Pending,2023-12-13 12:34:22,2021-05-07 21:05:52,2024-09-10 22:15:51
239,79,GST Certificate,fleetedge-ventures-gst-certificate.pdf,documents/startups/79/gst-certificate-6811.pdf,3538,1,Pending,2024-08-26 21:29:34,2021-01-01 06:58:25,2024-07-21 02:57:59
240,79,Financial Statement,fleetedge-ventures-financial-statement.pdf,documents/startups/79/financial-statement-2292.pdf,2274,1,Approved,,2021-05-27 05:51:19,2024-09-23 07:46:38
241,79,Audited Report,fleetedge-ventures-audited-report.pdf,documents/startups/79/audited-report-8040.pdf,4368,1,Rejected,,2020-02-24 01:56:57,2023-01-15 12:43:56
242,79,DPIIT Certificate,fleetedge-ventures-dpiit-certificate.pdf,documents/startups/79/dpiit-certificate-4181.pdf,1261,1,Rejected,2024-02-14 18:35:39,2021-03-04 03:44:53,2023-11-12 10:24:44
243,80,Pitch Deck,greencap-now-pitch-deck.pdf,documents/startups/80/pitch-deck-6274.pdf,1563,1,Pending,2024-01-06 03:40:24,2021-09-11 23:24:46,2023-12-06 07:41:00
244,80,Incorporation Certificate,greencap-now-incorporation-certificate.pdf,documents/startups/80/incorporation-certificate-4090.pdf,4464,1,Approved,,2021-09-17 14:45:46,2024-04-07 22:22:05
245,80,GST Certificate,greencap-now-gst-certificate.pdf,documents/startups/80/gst-certificate-3770.pdf,2610,1,Approved,,2022-11-24 10:55:09,2024-01-03 07:49:02
246,80,Pitch Deck,greencap-now-pitch-deck.pdf,documents/startups/80/pitch-deck-2471.pdf,3390,1,Pending,2022-01-07 09:56:28,2022-04-20 14:53:47,2024-04-29 17:41:15
247,81,DPIIT Certificate,buildbot-pro-dpiit-certificate.pdf,documents/startups/81/dpiit-certificate-2392.pdf,4172,1,Rejected,,2021-07-27 01:14:44,2024-09-30 01:06:03
248,81,Financial Statement,buildbot-pro-financial-statement.pdf,documents/startups/81/financial-statement-5862.pdf,474,1,Pending,2023-11-05 10:38:03,2024-03-12 12:04:54,2024-06-22 17:45:59
249,81,Audited Report,buildbot-pro-audited-report.pdf,documents/startups/81/audited-report-3285.pdf,1082,1,Approved,2022-04-10 07:14:26,2022-09-11 18:35:15,2023-06-25 16:43:36
250,81,Incorporation Certificate,buildbot-pro-incorporation-certificate.pdf,documents/startups/81/incorporation-certificate-7353.pdf,3473,1,Pending,2024-12-07 03:07:40,2024-03-10 17:11:41,2023-11-11 18:44:46
251,81,Financial Statement,buildbot-pro-financial-statement.pdf,documents/startups/81/financial-statement-3491.pdf,4554,1,Pending,2024-07-21 20:58:18,2021-08-25 09:21:40,2024-03-04 18:15:23
252,82,Financial Statement,pharmabio-labs-financial-statement.pdf,documents/startups/82/financial-statement-7122.pdf,2102,1,Approved,2022-12-06 23:27:29,2023-02-06 17:53:29,2024-09-06 13:54:45
253,82,Business Plan,pharmabio-labs-business-plan.pdf,documents/startups/82/business-plan-2924.pdf,1070,1,Approved,,2021-05-30 09:19:18,2023-04-28 01:19:59
254,82,Term Sheet,pharmabio-labs-term-sheet.pdf,documents/startups/82/term-sheet-7830.pdf,4400,1,Approved,2024-07-25 12:25:04,2024-02-03 08:16:58,2024-12-16 16:37:03
255,82,Business Plan,pharmabio-labs-business-plan.pdf,documents/startups/82/business-plan-6179.pdf,4803,1,Approved,2023-04-08 00:04:13,2024-12-18 21:58:43,2023-04-14 01:21:45
256,82,Audited Report,pharmabio-labs-audited-report.pdf,documents/startups/82/audited-report-2776.pdf,3579,1,Rejected,2022-06-27 22:33:50,2024-02-08 10:56:49,2024-02-03 17:27:48
257,83,IP Filing,platformx-solutions-ip-filing.pdf,documents/startups/83/ip-filing-9957.pdf,2362,1,Approved,2022-10-25 02:33:31,2021-11-07 09:43:50,2023-01-22 20:27:48
258,83,GST Certificate,platformx-solutions-gst-certificate.pdf,documents/startups/83/gst-certificate-8954.pdf,105,1,Pending,,2023-02-11 11:09:29,2024-05-22 03:52:15
259,83,DPIIT Certificate,platformx-solutions-dpiit-certificate.pdf,documents/startups/83/dpiit-certificate-6745.pdf,3901,1,Approved,2022-03-18 03:23:42,2022-02-03 03:58:13,2023-07-14 09:57:59
260,83,Incorporation Certificate,platformx-solutions-incorporation-certificate.pdf,documents/startups/83/incorporation-certificate-3779.pdf,1663,1,Approved,,2024-09-02 06:15:30,2024-10-18 15:30:42
261,84,Audited Report,biocore-ventures-audited-report.pdf,documents/startups/84/audited-report-5870.pdf,3614,1,Pending,2024-04-28 23:01:00,2020-04-08 06:49:08,2023-02-02 12:25:57
262,84,Financial Statement,biocore-ventures-financial-statement.pdf,documents/startups/84/financial-statement-2241.pdf,3944,1,Approved,2022-11-09 17:03:19,2023-12-25 09:08:17,2023-05-02 12:26:54
263,84,DPIIT Certificate,biocore-ventures-dpiit-certificate.pdf,documents/startups/84/dpiit-certificate-8981.pdf,1453,1,Rejected,2023-12-25 10:12:48,2021-08-08 10:31:22,2024-02-12 16:52:50
264,85,IP Filing,fieldsense-tech-ip-filing.pdf,documents/startups/85/ip-filing-9645.pdf,1524,1,Approved,2024-12-15 19:12:16,2024-12-06 16:16:40,2023-08-23 06:56:13
