id,startup_id,round_type,amount_raised_usd,investor_id,funding_date,equity_diluted_percent,valuation_after_round_usd,lead_investor,currency,created_at,updated_at
903,407,Convertible Note,1881857,3,2022-05-03,6.23,808229,No,USD,2021-01-17 17:22:51,2024-03-26 18:27:58
904,407,Bridge,609453,3,2015-09-01,27.36,1977035,No,USD,2018-08-18 14:47:42,2024-09-10 00:19:40
905,407,Series B,1338805,8,2024-03-01,29.57,4996184,Yes,USD,2024-06-23 01:58:07,2023-04-13 08:52:58
906,408,Bridge,33744201,13,2023-06-05,15.97,1346796,Yes,USD,2024-07-21 10:08:17,2024-08-01 12:47:01
907,408,Seed,32676613,5,2015-02-14,16.25,2099002,No,USD,2021-09-18 02:59:57,2024-05-09 14:48:51
908,408,Pre-Seed,8852769,7,2013-02-04,11.29,5932755,No,USD,2020-07-31 09:28:32,2023-06-16 14:29:42
909,409,Series C,597612,2,2024-06-18,27.94,1296396,Yes,USD,2023-12-20 08:33:36,2024-07-22 15:50:15
910,409,Series C,1252835,15,2021-12-18,20.48,2914656,Yes,USD,2020-05-30 20:46:21,2024-12-18 15:57:43
911,410,Angel,8754234,20,2023-05-13,19.38,772509,No,USD,2022-10-02 06:45:38,2024-06-25 09:49:24
912,411,Series B,4672254,15,2021-10-14,19.64,851486,Yes,USD,2021-07-31 23:48:25,2024-11-24 11:08:45
913,411,Series A,10313482,18,2023-09-02,21.54,1376138,No,USD,2019-11-12 04:30:15,2023-12-08 07:53:15
914,411,Series B,249878,6,2019-08-20,26.3,4002655,No,USD,2022-10-04 06:15:17,2023-03-02 03:16:44
915,412,Seed,1770343,7,2023-06-08,27.06,1048768,No,USD,2019-12-27 13:13:25,2023-06-25 16:35:26
916,412,Angel,1110790,15,2022-03-07,12.08,1879850,No,USD,2022-01-30 11:51:45,2023-05-01 23:58:56
917,413,Series A,1336216,5,2014-11-20,6.94,1403447,No,USD,2021-10-22 08:56:36,2023-09-29 09:36:21
918,413,Convertible Note,2890834,3,2024-12-02,22.96,2713183,Yes,USD,2021-05-14 12:15:32,2023-04-23 11:04:10
919,413,Seed,715968,14,2019-02-16,23.81,8052872,Yes,USD,2020-10-27 21:24:18,2023-07-02 18:38:56
920,414,Angel,2323878,7,2020-08-16,10.36,1080695,No,USD,2022-03-15 20:36:51,2023-05-02 11:15:54
921,414,Pre-Seed,713007,4,2019-12-06,14.21,2374369,Yes,USD,2023-12-07 07:54:17,2024-05-06 18:11:58
922,414,Series A,608665,15,2023-04-04,9.29,4771072,No,USD,2020-03-16 02:01:46,2024-05-30 02:08:16
923,414,Bridge,2715408,8,2022-05-14,18.38,13626818,No,USD,2019-11-20 09:13:47,2023-02-18 20:04:58
924,416,Bridge,227779,19,2022-05-14,7.86,1069330,Yes,USD,2022-03-27 19:40:26,2023-09-06 23:28:58
925,416,Series B,1473256,5,2018-09-19,17.97,1768308,No,USD,2024-09-14 22:40:02,2024-01-31 10:00:27
926,416,Seed,1981539,15,2018-12-09,13.75,4702134,Yes,USD,2019-02-24 03:57:10,2023-11-23 00:08:46
927,417,Seed,3683913,9,2024-07-16,6.32,783074,No,USD,2019-11-08 17:59:51,2024-09-27 17:26:50
928,417,Series A,1321257,6,2016-09-03,18.85,1307130,Yes,USD,2020-12-18 23:44:39,2024-07-15 09:09:23
929,419,Convertible Note,13454990,20,2024-07-16,17.63,1322144,No,USD,2019-11-03 01:59:03,2024-10-24 02:18:05
930,421,Series B,486082,1,2022-09-01,10.57,943041,No,USD,2019-11-26 07:45:54,2024-06-30 13:04:45
931,421,Series C,1413863,17,2019-03-23,23.5,1935422,No,USD,2023-02-15 10:42:30,2024-12-15 13:13:57
932,421,Convertible Note,1672887,17,2015-10-28,19.83,5123702,Yes,USD,2021-10-24 10:31:30,2024-08-11 15:42:52
933,423,Bridge,59736044,16,2020-07-01,23.0,1075911,Yes,USD,2018-06-15 11:37:13,2024-09-11 08:46:43
934,423,Seed,42674410,9,2019-07-31,19.25,1621035,Yes,USD,2021-10-28 13:47:01,2023-05-17 16:22:49
935,424,Bridge,7339290,20,2022-05-27,10.29,1287515,No,USD,2023-04-01 12:01:58,2024-05-12 10:54:05
936,424,Angel,1660835,17,2019-07-12,8.24,2041240,Yes,USD,2019-07-15 12:19:53,2024-11-02 09:58:06
937,424,Pre-Seed,2392039,12,2019-08-01,6.52,5678542,No,USD,2024-10-20 20:14:20,2024-02-20 11:15:21
938,424,Angel,4837554,16,2023-03-02,24.09,13976962,No,USD,2018-06-05 14:46:57,2024-03-03 21:59:23
939,425,Convertible Note,7699718,9,2021-04-13,25.31,1114380,No,USD,2019-09-26 10:04:10,2023-06-24 10:52:47
940,425,Series B,14269665,19,2024-06-25,21.01,2437090,Yes,USD,2023-07-08 10:49:10,2023-06-11 15:37:48
941,425,Angel,9385560,14,2018-09-04,26.93,5712324,Yes,USD,2024-12-31 12:31:16,2024-11-25 18:59:36
942,426,Angel,4241332,17,2019-10-22,11.73,1364949,No,USD,2018-01-04 01:35:16,2023-04-02 10:36:45
943,428,Angel,793218,19,2022-10-18,16.74,857626,No,USD,2020-06-25 22:34:21,2023-03-12 22:12:43
944,430,Bridge,12035199,6,2024-06-13,12.11,935743,Yes,USD,2021-07-03 04:46:27,2023-06-21 00:17:03
945,430,Series C,2561180,8,2022-02-23,11.59,1435086,No,USD,2018-11-09 02:33:38,2024-05-25 16:31:12
946,430,Convertible Note,2614627,13,2022-12-17,29.92,3274750,Yes,USD,2020-06-14 22:32:02,2023-10-21 03:45:39
947,430,Seed,8269222,13,2021-04-09,29.81,5329797,Yes,USD,2020-08-05 01:32:52,2024-01-18 09:18:05
948,431,Series A,56523020,14,2013-03-20,21.62,1239518,Yes,USD,2024-10-13 06:05:14,2024-04-27 17:34:03
949,431,Angel,92025525,2,2017-05-22,28.24,3548439,No,USD,2022-08-20 15:29:50,2024-04-19 14:15:54
950,431,Bridge,46111599,15,2020-06-19,12.78,9395794,No,USD,2021-05-08 10:39:56,2023-03-01 06:16:57
951,432,Series C,1890142,9,2019-04-08,13.96,1395650,Yes,USD,2019-03-18 01:08:24,2024-10-01 06:36:20
952,433,Series A,2171652,18,2015-01-13,9.8,1366938,Yes,USD,2020-02-12 20:56:05,2023-07-30 11:43:47
953,433,Seed,2811592,17,2019-01-23,13.41,4047102,Yes,USD,2023-03-18 00:09:24,2023-09-14 00:27:08
954,433,Bridge,319166,10,2014-05-19,13.0,8410933,Yes,USD,2021-05-01 09:52:32,2024-05-03 13:10:06
955,435,Series B,1379620,9,2024-09-15,8.4,1488052,No,USD,2020-10-17 01:11:37,2023-10-16 01:27:36
956,435,Series C,1202408,12,2021-12-10,21.67,4281631,Yes,USD,2020-07-26 23:51:49,2024-01-05 16:39:13
957,435,Convertible Note,1169087,6,2023-02-06,18.65,11357521,No,USD,2023-12-14 17:38:57,2023-03-28 18:42:56
958,435,Series B,951276,13,2024-10-21,23.13,33249685,Yes,USD,2024-07-19 08:20:53,2024-02-08 21:18:19
959,436,Series B,345332513,19,2022-01-13,5.75,858284,Yes,USD,2022-02-26 05:19:55,2023-06-09 23:33:24
960,436,Convertible Note,578243484,9,2024-10-08,27.26,1757952,Yes,USD,2023-08-19 18:30:48,2024-05-14 19:43:22
961,436,Pre-Seed,134347955,10,2024-02-09,16.29,4992470,Yes,USD,2024-11-28 21:48:14,2024-03-09 15:09:48
962,436,Series C,47939667,17,2022-02-27,6.43,13052091,No,USD,2018-11-11 14:30:57,2024-12-29 01:53:40
963,437,Series A,1331831,14,2023-02-13,21.82,1275790,Yes,USD,2022-08-22 03:14:42,2023-11-02 00:47:31
964,437,Angel,568271,9,2023-12-25,17.04,2651106,Yes,USD,2023-06-22 11:18:41,2023-07-03 22:32:45
965,437,Series A,726393,13,2024-05-16,22.18,7000036,No,USD,2019-01-05 11:43:03,2024-03-09 12:33:59
966,437,Seed,1657630,15,2023-04-23,22.31,14265098,No,USD,2022-08-31 21:26:05,2024-03-07 13:35:37
967,440,Pre-Seed,793151,8,2023-05-09,11.27,929635,Yes,USD,2021-10-31 18:56:23,2023-11-18 03:44:26
968,440,Seed,1105569,8,2021-04-28,19.68,2658541,No,USD,2020-02-09 05:08:16,2024-01-16 02:32:09
969,440,Series C,614110,3,2020-06-10,7.04,6408379,Yes,USD,2022-10-26 18:28:54,2023-11-16 17:53:48
970,441,Convertible Note,2521320,16,2024-11-05,20.69,978129,No,USD,2020-03-22 02:36:27,2023-08-18 01:22:10
971,441,Convertible Note,2829721,7,2024-03-07,19.27,1541947,Yes,USD,2020-01-10 11:52:36,2023-03-22 13:16:08
972,441,Series A,218137,5,2024-09-15,12.04,4490052,Yes,USD,2019-03-30 15:24:13,2023-04-21 19:05:36
973,441,Bridge,1222223,1,2024-12-09,14.07,9878277,No,USD,2020-07-15 12:00:26,2023-06-03 05:12:00
974,442,Series A,1660867,7,2024-03-11,23.42,1062884,No,USD,2023-02-06 11:25:39,2023-10-24 05:49:38
975,442,Series B,3557069,10,2017-02-04,25.95,1697772,Yes,USD,2020-06-08 23:10:30,2023-07-28 00:13:48
976,442,Angel,1494102,6,2024-12-15,16.11,4499917,No,USD,2020-04-27 23:50:20,2023-05-11 21:46:14
977,442,Series C,1932909,18,2022-10-10,22.26,7295694,Yes,USD,2018-02-22 07:53:34,2023-01-04 21:53:27
978,443,Bridge,781919,18,2019-10-03,10.0,1245987,Yes,USD,2019-02-26 03:41:59,2023-06-17 16:48:05
979,443,Convertible Note,2231832,1,2018-05-06,20.94,3355135,No,USD,2022-04-26 12:14:25,2024-10-28 23:39:19
980,443,Convertible Note,934786,8,2017-10-10,15.35,7584877,No,USD,2024-07-09 16:17:21,2023-01-11 06:12:43
981,444,Pre-Seed,562875,20,2021-07-23,29.7,1250882,Yes,USD,2020-07-10 15:23:13,2023-12-20 20:44:12
982,444,Seed,621252,9,2024-02-23,13.57,2167716,No,USD,2021-09-13 13:28:53,2023-04-11 18:40:21
983,444,Pre-Seed,723291,13,2022-10-23,16.37,3428832,Yes,USD,2023-02-12 02:08:44,2024-02-12 10:09:18
984,444,Series B,1336259,17,2021-12-29,9.0,8247879,Yes,USD,2023-09-11 16:57:10,2023-01-05 22:04:20
985,445,Series B,2157922,14,2022-07-04,19.36,1081287,Yes,USD,2022-06-27 23:05:26,2023-12-27 14:26:53
986,446,Angel,1265655,6,2016-01-02,22.58,1426669,No,USD,2019-03-21 18:41:20,2024-11-03 08:45:59
987,446,Pre-Seed,2065144,5,2019-11-03,19.05,3974881,No,USD,2024-07-05 09:12:42,2023-09-20 23:54:20
988,446,Convertible Note,1207173,14,2021-11-11,6.92,10932845,Yes,USD,2024-01-31 17:54:27,2023-12-18 20:21:01
989,447,Seed,1662636,12,2020-12-23,23.62,1025628,Yes,USD,2019-08-04 06:36:44,2024-10-28 23:50:48
990,450,Series A,1004516,4,2020-06-30,24.5,1355299,Yes,USD,2019-09-24 20:29:01,2024-03-01 12:06:35
991,450,Series C,681801,17,2019-07-12,18.37,2865974,No,USD,2019-07-11 00:42:08,2023-01-30 07:59:40
992,450,Series A,1354651,4,2024-07-31,6.67,8339204,Yes,USD,2024-06-24 19:27:25,2024-05-03 13:14:28
993,452,Pre-Seed,618048,8,2018-08-15,24.36,1235151,Yes,USD,2022-03-18 11:26:30,2023-01-01 14:40:06
994,452,Pre-Seed,928774,11,2022-12-31,25.14,2604251,Yes,USD,2024-08-09 13:31:30,2023-02-04 10:16:25
995,453,Series A,1223362,9,2024-05-07,5.14,806920,No,USD,2021-01-13 13:57:35,2024-10-31 17:31:47
996,453,Series A,410043,17,2023-10-27,15.72,2124281,Yes,USD,2018-08-27 05:21:13,2023-04-07 04:37:51
997,453,Angel,1971764,14,2021-09-19,12.91,5860212,No,USD,2023-09-14 01:43:02,2024-07-31 10:33:03
998,453,Series B,259262,10,2023-03-02,8.05,16256955,No,USD,2024-10-27 14:49:46,2023-01-14 01:01:04
999,454,Pre-Seed,672640,17,2022-10-18,11.44,907226,No,USD,2020-08-07 20:19:46,2024-05-23 09:15:54
1000,456,Series A,77205743,2,2022-03-21,20.11,1227170,Yes,USD,2020-05-12 03:36:33,2023-11-22 18:24:31
1001,456,Seed,70486575,4,2018-04-03,28.98,2243944,No,USD,2021-04-18 04:59:42,2024-07-08 20:16:41
1002,456,Angel,48311940,4,2016-12-20,29.16,5487313,Yes,USD,2020-03-15 11:38:19,2023-01-15 18:18:10
1003,456,Series B,8662880,11,2022-05-02,16.21,15027211,Yes,USD,2020-07-23 04:15:35,2024-07-09 22:28:43
1004,457,Convertible Note,3464753,2,2024-03-04,25.78,1389438,No,USD,2018-10-18 06:49:53,2023-11-14 00:41:13
1005,457,Convertible Note,4814684,15,2023-08-11,12.25,2538227,Yes,USD,2018-03-29 16:06:32,2023-07-21 13:15:10
1006,457,Series A,3955713,6,2024-02-28,23.8,6493967,Yes,USD,2023-09-20 05:56:00,2024-04-28 03:22:59
1007,457,Series B,4891248,11,2022-08-29,10.56,10518715,Yes,USD,2018-11-15 15:32:26,2023-02-27 10:28:53
1008,458,Bridge,3994331,19,2020-07-13,29.69,1119969,Yes,USD,2018-05-17 07:03:58,2023-06-09 16:28:20
1009,458,Convertible Note,2463381,17,2021-01-30,10.96,1736225,Yes,USD,2020-05-06 13:00:24,2024-03-24 15:33:30
1010,458,Seed,5188147,6,2021-12-26,23.99,4875094,No,USD,2019-12-18 12:20:21,2024-04-21 02:12:59
1011,458,Bridge,2563942,14,2024-05-06,28.7,11526094,No,USD,2019-01-24 22:47:19,2023-11-20 07:28:22
1012,459,Series C,15078116,10,2024-10-23,18.3,1289382,No,USD,2019-07-26 23:26:41,2024-09-10 18:03:45
1013,459,Seed,17669298,4,2020-02-26,25.47,2640590,No,USD,2022-11-08 15:57:15,2023-08-26 17:55:22
1014,460,Series C,2129157,14,2022-07-19,29.83,1070868,No,USD,2018-09-04 21:26:48,2024-06-28 00:38:34
1015,462,Series A,1336000,8,2016-11-27,15.85,1394610,Yes,USD,2019-12-28 15:20:32,2024-03-14 01:15:58
1016,462,Series B,12725099,12,2018-03-24,10.07,3651533,Yes,USD,2020-04-26 17:36:09,2023-09-08 09:39:56
1017,463,Angel,37632847,15,2014-03-16,13.48,1326980,No,USD,2021-10-13 23:30:54,2024-06-27 20:08:25
1018,463,Series A,72062114,7,2016-09-23,29.04,3073118,Yes,USD,2023-03-16 02:24:07,2024-11-12 16:47:42
1019,463,Bridge,21769430,17,2021-06-23,19.5,7906778,No,USD,2020-10-24 15:26:46,2023-07-04 06:40:30
1020,464,Series A,9536675,9,2024-08-19,19.01,1008406,No,USD,2020-01-30 13:33:06,2024-08-07 06:58:07
1021,465,Angel,2553153,6,2024-06-19,29.06,817707,Yes,USD,2019-07-26 16:48:44,2023-01-01 12:11:22
1022,465,Series A,2303073,4,2024-03-22,17.55,2290652,No,USD,2021-10-31 11:17:04,2024-07-06 19:10:20
1023,466,Seed,1295883,2,2020-08-09,13.68,1324366,Yes,USD,2018-04-25 06:57:58,2023-06-12 16:09:27
1024,466,Convertible Note,1000206,10,2024-11-13,5.23,2634925,No,USD,2024-07-01 17:24:23,2024-03-29 03:27:53
1025,468,Angel,1749854,12,2020-05-02,18.11,896024,Yes,USD,2024-01-21 13:58:34,2023-11-18 12:18:40
1026,468,Series A,5200554,2,2023-11-04,22.0,1933065,Yes,USD,2020-05-13 00:36:10,2024-01-06 17:28:11
1027,468,Series B,6828011,7,2022-03-15,10.23,4253218,No,USD,2020-04-08 07:01:54,2024-07-21 09:24:02
1028,468,Seed,8070015,13,2020-11-07,17.85,7385909,Yes,USD,2020-08-23 06:44:56,2024-02-19 09:38:03
1029,469,Convertible Note,1379806,3,2022-06-06,25.18,1178222,Yes,USD,2020-11-06 20:45:14,2024-11-27 01:14:06
1030,469,Pre-Seed,610711,8,2024-04-23,14.38,2453392,Yes,USD,2019-08-12 16:17:23,2023-11-22 09:04:18
1031,469,Pre-Seed,2437333,15,2023-06-14,27.84,6019376,No,USD,2019-09-16 05:57:36,2023-12-27 02:48:53
1032,470,Pre-Seed,1272588,14,2019-11-23,5.91,984149,No,USD,2018-06-29 23:42:50,2023-03-03 05:55:24
1033,471,Series B,3713476,4,2024-03-28,11.55,1193353,No,USD,2020-03-27 16:53:40,2024-10-01 03:58:52
1034,472,Angel,10677826,1,2019-09-02,14.72,958092,No,USD,2024-02-14 17:18:20,2024-04-26 07:54:52
1035,472,Angel,2755270,2,2024-10-23,9.44,2055931,No,USD,2019-09-19 06:49:33,2024-08-08 06:22:17
1036,472,Series B,669286,3,2022-03-15,28.13,4505310,No,USD,2019-12-04 19:33:23,2023-01-25 05:15:42
1037,472,Pre-Seed,11811743,1,2024-06-04,15.64,11074236,No,USD,2019-01-22 08:34:21,2023-08-28 07:42:12
1038,473,Convertible Note,3404277,15,2022-06-12,24.01,810434,No,USD,2020-11-12 23:51:04,2023-06-24 18:58:51
1039,475,Series B,945634,6,2024-05-21,28.96,867460,Yes,USD,2021-12-31 20:11:03,2024-06-05 18:55:43
1040,475,Series C,781715,15,2021-10-21,18.69,1445183,Yes,USD,2019-10-09 13:38:27,2023-06-20 10:02:54
1041,476,Pre-Seed,1200816,5,2021-07-24,23.75,1302502,Yes,USD,2020-08-06 19:18:15,2023-02-25 07:52:44
1042,476,Angel,966246,6,2022-09-23,11.27,2043288,No,USD,2019-09-15 07:35:14,2024-06-01 09:18:03
1043,476,Series A,1210473,12,2021-06-10,10.26,5033717,No,USD,2019-09-25 23:35:48,2023-12-31 23:33:01
1044,477,Series A,1964994,9,2019-01-29,12.19,1142052,No,USD,2020-10-03 04:37:41,2023-02-17 16:20:51
1045,477,Pre-Seed,22527114,9,2023-09-25,26.37,3382639,Yes,USD,2021-10-02 18:01:53,2023-11-19 03:35:08
1046,478,Convertible Note,16582166,2,2023-11-22,6.3,877796,No,USD,2021-03-29 08:30:36,2024-12-08 07:36:06
1047,478,Seed,16026468,9,2017-02-10,5.74,1481115,No,USD,2021-12-31 12:33:43,2024-05-31 22:17:58
1048,479,Series C,2241633,16,2023-10-28,24.52,1315734,No,USD,2022-07-17 12:00:28,2023-05-19 07:25:24
1049,479,Pre-Seed,1425510,16,2023-09-27,7.59,3653532,Yes,USD,2024-04-05 03:34:00,2023-07-17 13:33:38
1050,479,Series A,2301642,12,2023-05-16,24.76,8984443,No,USD,2018-01-20 09:13:37,2023-09-10 11:07:25
1051,479,Pre-Seed,773497,11,2024-05-09,29.36,18812395,No,USD,2019-06-27 22:58:27,2024-03-04 17:18:35
1052,480,Series A,6820097,13,2024-04-08,18.08,1070515,No,USD,2021-07-14 04:16:53,2024-10-25 17:04:15
1053,481,Series A,1222329,9,2021-11-17,20.25,1039105,Yes,USD,2024-11-16 07:00:13,2024-10-01 11:15:38
1054,481,Series C,484477,13,2021-03-27,18.05,2712839,No,USD,2020-02-10 05:38:51,2024-07-26 14:56:15
1055,481,Series B,263323,9,2024-06-22,25.24,4447667,No,USD,2021-06-01 14:21:17,2024-05-16 06:43:55
1056,482,Convertible Note,354941,19,2021-11-27,6.0,956594,No,USD,2023-02-23 17:04:38,2023-11-14 11:52:50
1057,482,Bridge,1610930,15,2017-08-12,20.24,2259901,Yes,USD,2018-05-09 21:12:49,2024-12-04 08:01:21
1058,482,Convertible Note,1062323,13,2021-01-26,27.6,6469611,Yes,USD,2018-07-29 16:55:47,2023-01-21 09:51:07
1059,482,Convertible Note,1516052,9,2024-12-26,10.36,13870664,No,USD,2019-10-24 03:57:43,2024-05-29 21:50:32
1060,483,Convertible Note,2493594,14,2024-09-08,28.08,1258072,Yes,USD,2022-05-05 10:32:29,2023-07-05 07:26:15
1061,483,Series B,2553653,9,2020-01-13,26.48,2111135,No,USD,2024-03-27 22:26:28,2023-04-24 04:24:20
1062,483,Convertible Note,5562434,3,2020-03-16,29.22,4905908,Yes,USD,2019-11-12 15:48:35,2024-09-30 20:54:34
1063,483,Series C,21960836,19,2024-09-17,21.84,8570166,Yes,USD,2022-07-15 00:40:33,2023-10-27 03:46:44
1064,484,Series C,1118204,15,2018-02-02,6.54,1025932,No,USD,2020-05-28 14:57:26,2023-07-28 03:33:20
1065,484,Series C,792954,16,2013-06-28,17.33,2159934,Yes,USD,2022-11-18 19:53:16,2023-09-19 17:45:59
1066,484,Seed,484146,1,2013-02-09,6.48,5668966,No,USD,2018-05-29 14:23:26,2023-02-16 04:15:49
1067,485,Pre-Seed,1086694,2,2024-03-31,24.22,984261,No,USD,2019-10-13 18:26:33,2023-06-15 05:46:35
1068,486,Series B,10525960,7,2024-04-29,11.68,1090089,No,USD,2024-06-16 23:38:09,2024-01-19 03:51:54
1069,486,Convertible Note,46481859,14,2020-07-28,20.78,1953831,No,USD,2021-02-03 14:46:23,2024-06-04 14:53:35
1070,486,Series A,44949868,3,2016-09-02,25.99,4350150,No,USD,2020-02-08 18:47:44,2023-05-27 11:41:45
1071,487,Bridge,16828409,18,2020-08-19,9.88,1094692,No,USD,2018-01-09 20:06:30,2023-10-24 07:44:01
1072,488,Pre-Seed,861883,2,2021-04-06,12.34,1012645,Yes,USD,2019-02-12 13:43:25,2024-05-21 14:22:09
1073,488,Convertible Note,202507,5,2023-07-07,19.39,2183999,No,USD,2019-02-25 14:27:13,2023-11-30 00:26:55
1074,488,Series B,948464,15,2021-11-19,19.24,6550624,Yes,USD,2021-04-19 06:32:35,2024-10-06 03:31:58
1075,489,Convertible Note,1033910,6,2024-07-06,27.1,851620,Yes,USD,2019-08-13 23:22:19,2023-09-10 02:25:40
1076,489,Series A,1404926,17,2018-06-19,29.89,1362692,No,USD,2023-05-31 04:21:26,2023-02-25 09:24:51
1077,489,Convertible Note,2069254,2,2022-08-25,10.1,3091347,Yes,USD,2022-05-20 22:58:06,2023-11-24 22:50:44
1078,489,Series C,268817,6,2019-05-29,27.76,7711938,Yes,USD,2020-11-20 00:44:39,2024-04-27 07:05:55
1079,490,Angel,316230,14,2022-02-25,15.98,1361652,No,USD,2021-08-15 09:41:00,2023-11-29 07:47:40
1080,490,Angel,782413,4,2023-11-17,26.56,2362681,No,USD,2020-06-25 10:14:44,2023-06-20 16:47:27
1081,491,Convertible Note,9429980,12,2024-03-19,27.24,1249147,Yes,USD,2023-10-29 01:21:28,2023-08-18 05:07:14
1082,492,Convertible Note,28964794,18,2024-01-30,12.42,1168441,No,USD,2022-03-05 04:26:07,2023-11-19 03:01:28
1083,492,Pre-Seed,24864963,12,2024-05-24,5.21,2362203,Yes,USD,2024-12-26 11:02:35,2024-02-13 17:31:56
1084,492,Series B,9907088,7,2023-12-18,28.21,3871449,No,USD,2019-12-11 10:35:25,2024-09-03 04:55:25
1085,492,Series A,10724063,2,2024-01-28,21.2,8309400,No,USD,2021-11-17 02:23:05,2024-05-09 18:55:48
1086,494,Series C,516905,7,2023-04-29,26.94,1399499,No,USD,2024-08-05 10:13:04,2023-06-26 14:51:12
1087,494,Series B,1253517,11,2023-12-11,21.16,3793834,Yes,USD,2023-07-11 13:44:10,2023-04-25 06:17:26
1088,494,Seed,1863926,13,2018-11-12,13.0,7268407,No,USD,2021-10-05 07:09:51,2023-05-25 04:54:43
1089,494,Series B,2085977,17,2019-01-24,29.51,11329187,Yes,USD,2019-03-16 08:33:44,2023-04-21 05:37:46
1090,495,Seed,18935789,2,2022-09-07,26.0,1151433,No,USD,2020-10-05 14:49:50,2023-11-06 17:42:48
1091,495,Seed,4755344,17,2015-03-27,17.19,3271638,Yes,USD,2018-02-03 23:00:33,2023-01-19 10:32:34
1092,495,Pre-Seed,11262911,17,2014-06-21,18.66,9092358,No,USD,2018-03-07 06:13:18,2024-12-30 00:21:02
1093,495,Seed,1818151,8,2017-10-29,28.93,18263407,No,USD,2024-08-19 18:02:40,2023-07-08 03:49:15
1094,496,Seed,13988594,19,2018-05-27,15.45,1276241,Yes,USD,2018-11-04 05:58:56,2023-10-25 13:28:53
1095,497,Series B,804762,5,2023-12-16,22.14,1129290,No,USD,2024-05-07 16:55:12,2024-02-11 05:03:29
1096,497,Series B,2335942,9,2023-04-12,27.54,3089033,No,USD,2024-09-18 02:54:11,2024-02-03 00:55:37
1097,497,Angel,202045,3,2024-01-22,26.09,5767339,No,USD,2022-02-22 13:43:22,2024-05-22 22:57:55
1098,497,Seed,1959803,16,2024-10-08,26.52,12031330,Yes,USD,2020-05-14 00:18:36,2024-09-30 11:54:03
1099,498,Series A,33842305,13,2023-10-25,21.23,1177357,No,USD,2021-01-13 11:02:33,2024-01-30 04:56:46
1100,498,Series C,12952714,5,2023-05-11,26.18,3168809,Yes,USD,2023-04-17 04:17:57,2024-07-19 15:24:16
1101,498,Seed,12705686,7,2024-11-16,26.66,6717340,No,USD,2022-01-27 15:16:20,2024-07-11 12:07:32
1102,499,Series C,67845639,8,2019-07-03,27.11,900058,Yes,USD,2023-10-24 07:23:17,2024-10-10 08:53:09
